mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
32	31	183/2	189/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	230												
32	31	92	95	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	231												
32	31	185/2	191/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	232												
32	31	90	93	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	233	articStaccatoBelow											11
32	31	91	94	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	234												
32	31	183/2	189/2	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	235												
32	31	92	95	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	236												
32	31	185/2	191/2	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	237												
33	32	93	96	0.0		0	0	StaffText	3/4	1	1	0						)										
33	32	93	96	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	238												
33	32	94	97	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	239												
33	32	189/2	195/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	240												
33	32	95	98	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	241												
33	32	191/2	197/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	242												
33	32	93	96	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	243												
33	32	94	97	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	b6	4_		
33	32	94	97	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	244	articStaccatoAbove											
33	32	95	98	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	245	articStaccatoAbove											
34	33	96	99	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	246												
34	33	97	100	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	247												
34	33	195/2	201/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	248												
34	33	98	101	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	249												
34	33	197/2	203/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	250												
34	33	96	99	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	2			
34	33	96	99	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	251	articStaccatoAbove											
34	33	97	100	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	6	4_		
34	33	97	100	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	252												
34	33	195/2	201/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	253												
34	33	98	101	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	254												
34	33	197/2	203/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	255												
35	34	99	102	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	256												
35	34	100	103	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	257												
35	34	201/2	207/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	258												
35	34	101	104	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	259												
35	34	203/2	209/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	260												
35	34	99	102	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	7_			
35	34	99	102	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	261												
35	34	199/2	205/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	262												
35	34	100	103	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												3/8	6	4+	3_	
35	34	100	103	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	263												
35	34	201/2	207/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	264												
35	34	101	104	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	265												
35	34	203/2	209/2	0.0		5/8	5/8	FiguredBass	3/4	2	1	0												1/8	6	5	b3	
35	34	203/2	209/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	266												
36	35	102	105	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	267	ornamentShortTrill											
36	35	411/4	423/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	268												
36	35	103	106	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	269	ornamentShortTrill											12
36	35	209/2	215/2	0.25		5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	270												12
36	35	419/4	431/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	271												
36	35	102	105	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	#3			
36	35	102	105	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	272												
36	35	103	106	2.0		1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	273												
37	36	105	108	0.0		0	0	StaffText	3/4	1	1	0						)										
37	36	105	108	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	274												
37	36	106	109	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	275												
37	36	213/2	219/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	276												
37	36	107	110	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	277												
37	36	215/2	221/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	278												
37	36	105	108	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	#3			
37	36	105	108	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	279												
37	36	106	109	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/4	h3			
37	36	106	109	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	280	articStaccatoAbove											
37	36	107	110	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	281	articStaccatoAbove											
38	37	108	111	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	282	ornamentShortTrill											
38	37	109	112	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	283												
38	37	219/2	225/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	284												
38	37	110	113	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	285												
38	37	221/2	227/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	286												
38	37	108	111	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	2			
38	37	108	111	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	287	articStaccatoAbove											
38	37	109	112	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	6	5	b3_	
38	37	109	112	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	288												
38	37	219/2	225/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	289												
38	37	110	113	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	290												
38	37	221/2	227/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	291												
39	38	111	114	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	292	ornamentShortTrill											
39	38	223/2	229/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	293												
39	38	112	115	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	294												
39	38	225/2	231/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	295												
39	38	113	116	0.0		1/2	1/2	Chord	3/4	1	1	0	appoggiatura	1/8	1	296												
39	38	113	116	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	297	ornamentMordent											
39	38	111	114	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	7	#5_		
39	38	111	114	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	298												
39	38	223/2	229/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	299												
39	38	112	115	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/8	6	4+	3	
39	38	112	115	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	300												
39	38	225/2	231/2	0.0		3/8	3/8	FiguredBass	3/4	2	1	0												1/8	#6			
39	38	225/2	231/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	301												
39	38	113	116	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	302												
40	39	114	117	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	303												
40	39	229/2	235/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	304												
40	39	115	118	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	305	ornamentShortTrill											
40	39	233/2	239/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	306												
40	39	114	117	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	6	5	b3	
40	39	114	117	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	307												
40	39	115	118	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/4	4			
40	39	115	118	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	308												
40	39	116	119	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	#3			
40	39	116	119	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	309												
41	40	117	120	0.0		0	0	StaffText	3/4	1	1	0						)										
41	40	117	120	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	310												
41	40	118	121	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	311	articStaccatoAbove											
41	40	119	122	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	312	articStaccatoAbove											
41	40	118	121	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	313	articStaccatoBelow											
41	40	119	122	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	314	articStaccatoBelow											
41	40	117	120	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	315												
42	41	120	123	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	316	articStaccatoAbove											13
42	41	121	124	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	317	ornamentShortTrill											
42	41	243/2	249/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	318												
42	41	122	125	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	319												
42	41	245/2	251/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	320												
42	41	120	123	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	321	articStaccatoBelow											14
42	41	121	124	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	322	ornamentShortTrill											
42	41	243/2	249/2	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	323												
42	41	122	125	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	324												
42	41	245/2	251/2	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	325												
43	42	123	126	0.0		0	0	StaffText	3/4	1	1	0						)										
43	42	123	126	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	326												
43	42	124	127	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	327												
43	42	249/2	255/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	328												
43	42	125	128	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	329												
43	42	251/2	257/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	330												
43	42	123	126	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	331												
43	42	124	127	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	b6	4_		
43	42	124	127	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	332	articStaccatoAbove											
43	42	125	128	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	333	articStaccatoAbove											
44	43	126	129	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	334	ornamentShortTrill											
44	43	127	130	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	335												
44	43	255/2	261/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	336												
44	43	128	131	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	337												
44	43	257/2	263/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	338												
44	43	126	129	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	2			
44	43	126	129	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	339	articStaccatoAbove											
44	43	127	130	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	6	4_		
44	43	127	130	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	340												
44	43	255/2	261/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	341												
44	43	128	131	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	342												
44	43	257/2	263/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	343												
45	44	129	132	1.5		0	0	Chord	3/4	1	1	3/8		1/4	3/2	344	ornamentShortTrill											
45	44	261/2	267/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	345												
45	44	131	134	0.0		1/2	1/2	Chord	3/4	1	1	0	appoggiatura	1/8	1	346												
45	44	131	134	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	347	ornamentMordent											
45	44	129	132	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	7_			
45	44	129	132	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	348												
45	44	259/2	265/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	349												
45	44	130	133	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/8	6	4+		
45	44	130	133	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	350												
45	44	261/2	267/2	0.0		3/8	3/8	FiguredBass	3/4	2	1	0												1/8	#3			
45	44	261/2	267/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	351												
45	44	131	134	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	6	4+	3	
45	44	131	134	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	352												
46	45	132	135	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	353												
46	45	265/2	271/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	354												
46	45	133	136	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	355	ornamentShortTrill											
46	45	269/2	275/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	356												
46	45	132	135	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	6	5	b3	
46	45	132	135	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	357												
46	45	133	136	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/4	#3			
46	45	133	136	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	358												
46	45	134	137	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	7			
46	45	134	137	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	359												
47	46		138	3.0	1	0	0	Chord	3/4	1	1	3/4		1/2	3/2	360												
47	46		138	0.0	1	0	0	StaffText	3/4	2	1	0						pour la reprise										
47	46		138	1.0	1	0	0	Chord	3/4	2	1	1/4		1/4	1	361												
47	46		139	0.5	1	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	362												
47	46		279/2	0.5	1	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	363												
47	46		140	0.5	1	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	364												
47	46		281/2	0.5	1	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	365												
48	20		142	1.0	1	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	366	articStaccatoAbove											
48	20		143	1.0	1	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	367	articStaccatoAbove											
48	20		142	1.0	1	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	368	articStaccatoBelow											
48	20		143	1.0	1	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	369	articStaccatoBelow											
48	20		141	1.0	1	0	0	Chord	3/4	2	1	1/4		1/4	1	370												
49	46	135	144	3.0	2	0	0	Chord	3/4	1	1	3/4		1/2	3/2	371												
49	46	135	144	0.0	2	0	0	StaffText	3/4	2	1	0						Fin										
49	46	135	144	3.0	2	0	0	Chord	3/4	2	1	3/4		1/2	3/2	372												
